run_id,ts,model_key,tier,gpu,ctx,n_prefixes,round,kv_dtype,prefix_idx,ttft_ms,total_ms,gpu_kv_cache_tokens,fs_tier_queries,cpu_tier_queries,o_direct,fs_root,desc,host_contention,foreign_gpu_count,foreign_max_util,log
20260901-024805-m2-retrieval,2026-09-01T03:37:50.920134+08:00,qwen-awq,drop,0,96000,4,cold,auto,0,58467.499,58469.29,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:38:50.953199+08:00,qwen-awq,drop,0,96000,4,cold,auto,1,59695.635,59727.567,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,86,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:39:51.232988+08:00,qwen-awq,drop,0,96000,4,cold,auto,2,60008.987,60010.454,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:40:51.605295+08:00,qwen-awq,drop,0,96000,4,cold,auto,3,59998.488,60029.019,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:41:51.962605+08:00,qwen-awq,drop,0,96000,4,warm,auto,0,60075.493,60077.137,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:42:52.353646+08:00,qwen-awq,drop,0,96000,4,warm,auto,1,60095.187,60105.874,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:43:52.801336+08:00,qwen-awq,drop,0,96000,4,warm,auto,2,60154.089,60155.492,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:44:53.421916+08:00,qwen-awq,drop,0,96000,4,warm,auto,3,60311.206,60318.308,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:46:48.175301+08:00,qwen-awq,gpu_fp8,0,96000,1,cold,fp8,0,58465.271,58467.67,577152,,,True,/home/hungwei/kv_fs_tier_nvme,GPU FP8 儲存：容量 2×，讀取要反量化,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_fp8_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:46:49.018294+08:00,qwen-awq,gpu_fp8,0,96000,1,warm,fp8,0,571.766,574.044,577152,,,True,/home/hungwei/kv_fs_tier_nvme,GPU FP8 儲存：容量 2×，讀取要反量化,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_fp8_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:50:39.622173+08:00,qwen-awq,gpu_int4,0,96000,1,cold,int4_per_token_head,0,172242.008,172377.317,1086400,,,True,/home/hungwei/kv_fs_tier_nvme,GPU INT4 儲存：容量 4×，讀取要反量化,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_int4_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:50:41.001024+08:00,qwen-awq,gpu_int4,0,96000,1,warm,int4_per_token_head,0,947.381,1077.382,1086400,,,True,/home/hungwei/kv_fs_tier_nvme,GPU INT4 儲存：容量 4×，讀取要反量化,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_int4_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:52:38.483195+08:00,qwen-awq,gpu_resident,0,96000,1,cold,auto,0,59116.324,59118.783,288576,,,True,/home/hungwei/kv_fs_tier_nvme,block 沒被逐出，warm 直接命中 GPU prefix cache（≈0 的基準）,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_resident_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:52:39.647640+08:00,qwen-awq,gpu_resident,0,96000,1,warm,auto,0,863.64,865.397,288576,,,True,/home/hungwei/kv_fs_tier_nvme,block 沒被逐出，warm 直接命中 GPU prefix cache（≈0 的基準）,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_resident_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:54:41.579878+08:00,qwen-awq,ssd,0,96000,4,cold,auto,0,60185.286,60187.474,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r2/server.log
20260901-024805-m2-retrieval,2026-09-01T03:55:43.454512+08:00,qwen-awq,ssd,0,96000,4,cold,auto,1,61521.346,61539.149,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r2/server.log
20260901-024805-m2-retrieval,2026-09-01T03:56:45.474306+08:00,qwen-awq,ssd,0,96000,4,cold,auto,2,61648.016,61650.517,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r2/server.log
20260901-024805-m2-retrieval,2026-09-01T03:57:47.460723+08:00,qwen-awq,ssd,0,96000,4,cold,auto,3,61678.293,61687.336,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r2/server.log
20260901-024805-m2-retrieval,2026-09-01T03:58:49.809963+08:00,qwen-awq,ssd,0,96000,4,warm,auto,0,62058.4,62058.634,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r2/server.log
