run_id,ts,model_key,tier,gpu,ctx,n_prefixes,round,kv_dtype,prefix_idx,ttft_ms,total_ms,gpu_kv_cache_tokens,fs_tier_queries,cpu_tier_queries,o_direct,fs_root,desc,host_contention,foreign_gpu_count,foreign_max_util,log
20260831-211745-m2-retrieval,2026-08-31T21:32:49.484539+08:00,llama,ssd,0,16384,4,warm,auto,0,6232.482,6353.467,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:32:56.081315+08:00,llama,ssd,0,16384,4,warm,auto,1,6160.28,6282.031,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:33:02.635853+08:00,llama,ssd,0,16384,4,warm,auto,2,6145.935,6269.364,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:33:09.206763+08:00,llama,ssd,0,16384,4,warm,auto,3,6171.973,6295.782,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:34:20.042100+08:00,llama,drop,0,16384,4,cold,auto,0,4889.595,5006.633,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:34:25.471659+08:00,llama,drop,0,16384,4,cold,auto,1,5048.938,5166.932,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,3,98,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:34:30.979121+08:00,llama,drop,0,16384,4,cold,auto,2,5082.481,5204.658,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:34:36.477388+08:00,llama,drop,0,16384,4,cold,auto,3,5094.907,5223.803,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,3,63,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:34:41.973956+08:00,llama,drop,0,16384,4,warm,auto,0,5104.918,5229.554,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:34:47.519592+08:00,llama,drop,0,16384,4,warm,auto,1,5146.329,5273.891,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,3,99,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:34:53.054014+08:00,llama,drop,0,16384,4,warm,auto,2,5138.406,5267.578,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,LIGHT,3,0,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:34:58.616310+08:00,llama,drop,0,16384,4,warm,auto,3,5166.871,5295.588,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,QUIET,0,0,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:36:02.753786+08:00,llama,gpu_resident,0,16384,1,cold,auto,0,4847.704,4966.694,48128,,,True,/home/hungwei/kv_fs_tier_nvme,block 沒被逐出，warm 直接命中 GPU prefix cache（≈0 的基準）,QUIET,0,0,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/gpu_resident_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:36:03.303282+08:00,llama,gpu_resident,0,16384,1,warm,auto,0,144.279,268.534,48128,,,True,/home/hungwei/kv_fs_tier_nvme,block 沒被逐出，warm 直接命中 GPU prefix cache（≈0 的基準）,QUIET,0,0,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/gpu_resident_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:37:21.970252+08:00,llama,cpu,0,16384,4,cold,auto,0,5058.609,5184.48,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,QUIET,0,0,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r2/server.log
