run_id,ts,baseline,model_key,model,gpu,ctx,actual_prompt_tokens,round,prefix_idx,ttft_ms,tpot_ms,total_ms,gen_tokens,gpu_kv_cache_tokens,n_prefixes,caveat,concurrency_mode,quality_score,quality_metric,contaminated,guard_verdict,log,mode_source,host_contention,foreign_gpu_count,foreign_max_util
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:56:35.123713+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,1,101295.281,17.909,101707.192,24,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:58:17.653626+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,2,101740.967,18.556,102223.436,27,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:00:00.195842+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,3,101798.46,18.256,102254.865,26,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:00:14.424320+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,0,13596.629,16.388,13924.39,21,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,92
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:00:28.581265+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,1,13509.052,16.283,13867.289,23,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:00:43.358131+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,2,14076.782,16.581,14474.738,25,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:00:57.700200+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,3,13656.217,16.517,14052.635,25,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:06:38.135071+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,0,327510.856,29.525,328101.349,21,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:12:05.734053+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,1,326780.492,40.159,327302.557,14,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:17:32.727403+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,2,326005.887,28.208,326682.888,25,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:22:58.822656+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,3,325218.923,28.702,325764.267,20,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:23:42.436326+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,0,42844.379,25.456,43302.58,19,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:24:28.501953+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,1,45225.534,36.326,45734.095,15,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:25:13.879798+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,2,44483.814,25.54,45071.232,24,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T13:25:57.495197+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,3,42833.48,25.612,43294.494,19,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,91
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:29:12.571836+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,0,11689.016,17.954,11940.373,15,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:29:25.246696+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,1,12122.477,9.393,12385.483,29,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:29:38.174876+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,2,12387.637,9.629,12647.626,28,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:29:51.412359+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,3,12661.427,9.827,12936.57,29,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:29:52.220615+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,0,277.708,9.267,509.392,26,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:29:53.065381+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,1,307.675,9.2,565.277,29,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:29:53.860883+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,2,280.661,9.075,525.688,28,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:29:54.735816+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,3,333.194,9.146,598.416,30,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:30:31.558195+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,0,33544.428,18.378,33856.852,18,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:31:06.494358+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,1,34299.864,12.226,34629.979,28,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:31:41.843715+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,2,34736.21,12.366,35070.091,28,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:32:17.323415+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,3,34882.754,12.4,35192.756,26,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:32:18.420161+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,0,507.865,14.132,818.762,23,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:32:19.576259+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,1,550.474,11.607,863.857,28,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:32:20.672626+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,2,519.702,11.48,829.668,28,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:32:21.836207+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,3,586.576,11.638,889.172,27,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:34:10.411027+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,0,102337.455,17.636,102725.439,23,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:35:53.309125+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,1,102187.058,17.974,102582.481,23,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:37:36.362517+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,2,102308.838,17.846,102754.981,26,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:39:19.191997+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,3,102071.609,18.328,102529.815,26,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:41:02.316217+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,0,102422.738,17.818,102814.726,23,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:42:45.464169+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,1,102415.511,17.944,102846.155,25,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:44:28.983182+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,2,102783.73,17.859,103230.204,26,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:46:13.118465+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,3,103345.264,18.258,103819.971,27,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:51:56.382818+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,0,330737.547,27.797,331293.478,21,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T13:57:29.684900+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,1,332424.684,40.366,332989.809,15,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T14:03:04.355442+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,2,333667.354,29.288,334370.27,25,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T14:08:39.429435+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,3,334192.902,28.968,334772.27,21,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T14:14:15.248732+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,0,334892.745,29.627,335485.287,21,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T14:19:51.286845+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,1,335175.676,40.747,335746.136,15,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,98
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T14:25:28.669098+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,2,336343.881,29.748,337087.576,26,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-132605-m3-qwen-awq-lmcache,2026-08-31T14:31:02.410673+08:00,lmcache,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,3,332824.851,27.982,333440.465,23,288576,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-132605-m3-qwen-awq-lmcache/server.log,recorded,HEAVY,6,100
